net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871687800090000015,KONINGIN JULIANAWEG,2691GC,2691GC,'S-GRAVENZANDE,22,100.0,100.0,100,86,3x25,10185,95.45,0.0
westland-infra,871687800090000015,KONINGIN JULIANAWEG,2691GD,2691GD,'S-GRAVENZANDE,14,100.0,100.0,100,100,3x25,2782,92.86,7.14
westland-infra,871687800090000015,KONINGIN JULIANAWEG,2691GE,2691GE,'S-GRAVENZANDE,23,100.0,100.0,100,100,3x25,4630,91.3,0.0
westland-infra,871687800090000015,KONINGIN JULIANAWEG,2691GG,2691GG,'S-GRAVENZANDE,15,100.0,100.0,100,87,3x25,9875,93.33,0.0
westland-infra,871687800090000015,KONINGIN JULIANAWEG,2691GH,2691GH,'S-GRAVENZANDE,18,100.0,100.0,100,83,3x25,11148,94.44,5.56
westland-infra,871687800090000015,PR WILLEM-ALEXANDERSTR,2691GJ,2691GJ,'S-GRAVENZANDE,21,100.0,100.0,100,90,3x25,3131,95.24,9.52
westland-infra,871687800090000015,ORANJE-NASSAUSTRAAT,2691GK,2691GK,'S-GRAVENZANDE,13,100.0,100.0,100,92,3x25,3418,100.0,0.0
westland-infra,871687800090000015,ADOLF VAN NASSAUSTRAAT,2691GL,2691GL,'S-GRAVENZANDE,14,100.0,100.0,100,93,3x25,2411,100.0,0.0
westland-infra,871687800090000015,ADOLF VAN NASSAUSTRAAT,2691GM,2691GM,'S-GRAVENZANDE,13,100.0,100.0,100,100,3x25,3266,100.0,0.0
westland-infra,871687800090000015,LODEWIJK VAN NASSAUSTR,2691GN,2691GN,'S-GRAVENZANDE,14,100.0,100.0,100,93,3x25,2553,92.86,0.0
westland-infra,871687800090000015,JAN VAN NASSAUSTRAAT,2691GP,2691GP,'S-GRAVENZANDE,14,100.0,100.0,100,100,3x25,4111,100.0,7.14
westland-infra,871687800090000015,PRINS MAURITSSTRAAT,2691GR,2691GR,'S-GRAVENZANDE,13,92.31,100.0,100,100,3x25,4087,100.0,7.69
westland-infra,871687800090000015,PRINS MAURITSSTRAAT,2691GS,2691GS,'S-GRAVENZANDE,26,100.0,100.0,100,100,3x25,3077,100.0,0.0
westland-infra,871687800090000015,EDISONSTRAAT,2691GT,2691GT,'S-GRAVENZANDE,51,98.04,100.0,100,88,3x25,6211,94.12,0.0
westland-infra,871687800090000015,MARCONISTRAAT,2691GW,2691HA,'S-GRAVENZANDE,21,100.0,95.24,100,57,3x25,19664,100.0,4.76
westland-infra,871687800090000015,FRANKLINSTRAAT,2691HB,2691HB,'S-GRAVENZANDE,22,100.0,100.0,100,73,3x25,10837,100.0,4.55
westland-infra,871687800090000015,MARIE CURIESTRAAT,2691HC,2691HC,'S-GRAVENZANDE,21,100.0,100.0,100,71,3x25,6154,100.0,0.0
westland-infra,871687800090000015,BERYL,2691HD,2691HD,'S-GRAVENZANDE,25,96.0,100.0,100,96,3x25,3612,96.0,0.0
westland-infra,871687800090000015,HELIOTROOP,2691HE,2691HE,'S-GRAVENZANDE,23,100.0,100.0,100,96,3x25,3722,100.0,0.0
westland-infra,871687800090000015,HELIOTROOP,2691HG,2691HG,'S-GRAVENZANDE,23,100.0,100.0,100,91,3x25,3665,95.65,0.0
westland-infra,871687800090000015,HELIOTROOP,2691HH,2691HH,'S-GRAVENZANDE,12,100.0,100.0,100,100,3x25,4439,100.0,0.0
westland-infra,871687800090000015,HELIOTROOP,2691HJ,2691HJ,'S-GRAVENZANDE,19,100.0,100.0,100,95,3x25,3992,100.0,0.0
westland-infra,871687800090000015,HELIOTROOP,2691HK,2691HK,'S-GRAVENZANDE,23,95.65,100.0,100,91,3x25,3934,100.0,13.04
westland-infra,871687800090000015,ONYX,2691HL,2691HL,'S-GRAVENZANDE,10,90.0,100.0,100,90,3x25,3713,100.0,0.0
westland-infra,871687800090000015,ONYX,2691HM,2691HM,'S-GRAVENZANDE,20,90.0,100.0,100,95,3x25,4590,100.0,0.0
westland-infra,871687800090000015,KARNEOOL,2691HN,2691HP,'S-GRAVENZANDE,25,100.0,100.0,100,96,3x25,3832,100.0,0.0
westland-infra,871687800090000015,BRILJANT,2691HR,2691HR,'S-GRAVENZANDE,12,100.0,100.0,100,92,3x25,4263,91.67,0.0
westland-infra,871687800090000015,OLIVIEN,2691HS,2691HS,'S-GRAVENZANDE,24,100.0,100.0,100,92,3x25,3220,100.0,0.0
westland-infra,871687800090000015,OLIVIEN,2691HT,2691HT,'S-GRAVENZANDE,18,94.44,100.0,100,94,3x25,4461,100.0,0.0
westland-infra,871687800090000015,GRANAAT,2691HV,2691HV,'S-GRAVENZANDE,10,100.0,100.0,100,100,3x25,5249,100.0,0.0
westland-infra,871687800090000015,AMARIL,2691HW,2691HX,'S-GRAVENZANDE,35,97.14,100.0,100,97,3x25,5521,97.14,0.0
westland-infra,871687800090000015,RIJNVESTE,2691HZ,2691HZ,'S-GRAVENZANDE,15,100.0,100.0,100,93,3x25,3645,100.0,0.0
westland-infra,871687800090000015,MONSTERSEWEG,2691JA,2691JA,'S-GRAVENZANDE,23,100.0,100.0,100,65,3x25,5846,91.3,4.35
westland-infra,871687800090000015,MONSTERSEWEG,2691JB,2691JB,'S-GRAVENZANDE,20,100.0,100.0,100,70,3x25,17844,100.0,0.0
westland-infra,871687800090000015,MONSTERSEWEG,2691JC,2691JC,'S-GRAVENZANDE,19,100.0,100.0,100,68,3x25,25884,89.47,5.26
westland-infra,871687800090000015,MONSTERSEWEG,2691JD,2691JD,'S-GRAVENZANDE,59,100.0,100.0,100,92,3x25,4324,88.14,0.0
westland-infra,871687800090000015,MONSTERSEWEG,2691JE,2691JE,'S-GRAVENZANDE,23,86.96,100.0,100,70,3x25,17249,95.65,4.35
westland-infra,871687800090000015,MONSTERSEWEG,2691JG,2691JG,'S-GRAVENZANDE,13,100.0,100.0,100,69,3x25,6362,84.62,0.0
westland-infra,871687800090000015,MONSTERSEWEG,2691JH,2691JH,'S-GRAVENZANDE,19,100.0,100.0,100,84,3x25,4266,68.42,0.0
westland-infra,871687800090000015,MONSTERSEWEG,2691JJ,2691JJ,'S-GRAVENZANDE,25,100.0,96.0,100,76,3x25,6464,92.0,4.0
westland-infra,871687800090000015,MONSTERSEWEG,2691JK,2691JK,'S-GRAVENZANDE,16,93.75,93.75,100,63,3x25,17354,100.0,12.5
westland-infra,871687800090000015,VAN BERCKENRODELAAN,2691JL,2691JM,'S-GRAVENZANDE,24,100.0,100.0,100,46,3x25,26244,95.83,0.0
westland-infra,871687800090000015,PARALLELWEG,2691JN,2691JN,'S-GRAVENZANDE,22,95.45,100.0,100,50,1x35,6838,100.0,0.0
westland-infra,871687800090000015,PERZIKENLAAN,2691JP,2691JS,'S-GRAVENZANDE,29,100.0,100.0,100,52,3x25,23415,100.0,0.0
westland-infra,871687800090000015,RUSTHOVENLAAN,2691JT,2691JT,'S-GRAVENZANDE,11,100.0,100.0,100,73,3x25,18198,100.0,0.0
westland-infra,871687800090000015,KOMKOMMERLAAN,2691JV,2691JX,'S-GRAVENZANDE,25,92.0,100.0,100,76,3x25,16488,100.0,4.0
westland-infra,871687800090000015,TOMATENLAAN,2691JZ,2691KA,'S-GRAVENZANDE,14,100.0,100.0,100,100,3x25,6217,85.71,0.0
westland-infra,871687800090000015,ZEESTRAAT,2691KB,2691KB,'S-GRAVENZANDE,16,87.5,100.0,100,63,3x25,3089,81.25,0.0
westland-infra,871687800090000015,ZEESTRAAT,2691KC,2691KC,'S-GRAVENZANDE,17,94.12,100.0,100,88,3x25,3041,76.47,0.0
westland-infra,871687800090000015,ZEESTRAAT,2691KD,2691KD,'S-GRAVENZANDE,16,93.75,100.0,100,94,3x25,3775,62.5,6.25
westland-infra,871687800090000015,STRANDWEG,2691KE,2691KE,'S-GRAVENZANDE,29,96.55,100.0,100,59,3x25,14007,89.66,6.9
westland-infra,871687800090000015,NOORDLANDSEWEG,2691KG,2691KG,'S-GRAVENZANDE,17,100.0,100.0,100,94,3x25,5770,82.35,0.0
westland-infra,871687800090000015,NOORDLANDSEWEG,2691KH,2691KH,'S-GRAVENZANDE,11,100.0,100.0,100,82,3x25,12203,90.91,0.0
westland-infra,871687800090000015,NOORDLANDSEWEG,2691KJ,2691KJ,'S-GRAVENZANDE,12,83.33,100.0,100,92,3x25,7879,100.0,0.0
westland-infra,871687800090000015,NOORDLANDSEWEG,2691KK,2691KL,'S-GRAVENZANDE,23,95.65,100.0,100,78,3x25,6118,91.3,8.7
westland-infra,871687800090000015,NOORDLANDSEWEG,2691KM,2691KM,'S-GRAVENZANDE,17,100.0,100.0,100,71,3x25,17024,94.12,17.65
westland-infra,871687800090000015,NOORDLANDSEWEG,2691KN,2691KP,'S-GRAVENZANDE,17,100.0,100.0,100,59,3x25,27766,100.0,5.88
westland-infra,871687800090000015,'T LOUWTJE,2691KR,2691KR,'S-GRAVENZANDE,18,100.0,100.0,100,67,3x25,17737,100.0,0.0
westland-infra,871687800090000015,NOORDLANDSELAAN,2691KS,2691KS,'S-GRAVENZANDE,13,84.62,100.0,100,85,3x25,4753,100.0,7.69
westland-infra,871687800090000015,NIEUWLANDSEDIJK,2691KT,2691KT,'S-GRAVENZANDE,14,100.0,100.0,100,64,3x25,15565,100.0,14.29
westland-infra,871687800090000015,NIEUWLANDSEDIJK,2691KV,2691KV,'S-GRAVENZANDE,16,100.0,100.0,100,63,3x25,30525,100.0,18.75
westland-infra,871687800090000015,NIEUWLANDSEDIJK,2691KW,2691KX,'S-GRAVENZANDE,20,100.0,100.0,100,80,3x25,5809,100.0,5.0
westland-infra,871687800090000015,HEENWEG,2691LA,2691LB,'S-GRAVENZANDE,20,90.0,100.0,100,80,3x25,6769,100.0,0.0
westland-infra,871687800090000015,HEENWEG,2691LC,2691LC,'S-GRAVENZANDE,15,100.0,100.0,100,80,3x25,3152,86.67,0.0
westland-infra,871687800090000015,HEENWEG,2691LD,2691LD,'S-GRAVENZANDE,22,95.45,100.0,100,73,3x25,8506,100.0,4.55
westland-infra,871687800090000015,HEENWEG,2691LE,2691LE,'S-GRAVENZANDE,17,100.0,100.0,100,82,3x25,6882,100.0,0.0
westland-infra,871687800090000015,HEENWEG,2691LG,2691LG,'S-GRAVENZANDE,20,100.0,95.0,100,90,3x25,3223,95.0,0.0
westland-infra,871687800090000015,HYACINTHSTRAAT,2691LH,2691LH,'S-GRAVENZANDE,21,95.24,100.0,100,76,3x25,7440,100.0,0.0
westland-infra,871687800090000015,FREESIAPLEIN,2691LJ,2691LJ,'S-GRAVENZANDE,14,100.0,100.0,100,100,3x25,4680,100.0,7.14
westland-infra,871687800090000015,GERBERASTRAAT,2691LK,2691LK,'S-GRAVENZANDE,22,100.0,100.0,100,95,3x25,3313,100.0,9.09
westland-infra,871687800090000015,ANJERSTRAAT,2691LL,2691LL,'S-GRAVENZANDE,13,100.0,100.0,100,92,3x25,4370,100.0,0.0
westland-infra,871687800090000015,ANJERSTRAAT,2691LM,2691LM,'S-GRAVENZANDE,20,100.0,100.0,100,90,3x25,3688,100.0,5.0
westland-infra,871687800090000015,TULPSTRAAT,2691LN,2691LN,'S-GRAVENZANDE,16,100.0,100.0,100,94,3x25,4046,100.0,0.0
westland-infra,871687800090000015,CHRYSANTSTRAAT,2691LP,2691LR,'S-GRAVENZANDE,20,100.0,100.0,100,80,3x25,4001,100.0,15.0
westland-infra,871687800090000015,LUGTIGHEIDSTRAAT,2691LS,2691LS,'S-GRAVENZANDE,17,100.0,100.0,100,82,3x25,2924,88.24,0.0
westland-infra,871687800090000015,LUGTIGHEIDSTRAAT,2691LT,2691LT,'S-GRAVENZANDE,20,100.0,100.0,100,80,3x25,3692,85.0,0.0
westland-infra,871687800090000015,LUGTIGHEIDSTRAAT,2691LV,2691LV,'S-GRAVENZANDE,10,100.0,100.0,100,100,3x25,3103,100.0,0.0
westland-infra,871687800090000015,DIRK VAN DER KNIJFSTRAAT,2691LW,2691LW,'S-GRAVENZANDE,10,100.0,100.0,100,70,3x25,2862,70.0,0.0
westland-infra,871687800090000015,STEENENBURCHWEG,2691LX,2691LZ,'S-GRAVENZANDE,15,100.0,100.0,100,67,1x35,16335,100.0,6.67
westland-infra,871687800090000015,NIEUWE VAART,2691MA,2691MC,'S-GRAVENZANDE,22,90.91,100.0,100,82,3x25,8779,100.0,9.09
westland-infra,871687800090000015,POELKADE,2691MD,2691MD,'S-GRAVENZANDE,22,90.91,100.0,100,86,3x25,6205,95.45,13.64
westland-infra,871687800090000015,POELKADE,2691ME,2691ME,'S-GRAVENZANDE,15,100.0,100.0,100,67,3x25,20451,100.0,6.67
westland-infra,871687800090000015,GALGEWEG,2691MG,2691MG,'S-GRAVENZANDE,25,92.0,100.0,100,80,3x25,11834,100.0,0.0
westland-infra,871687800090000015,GALGEPAD,2691MH,2691MH,'S-GRAVENZANDE,11,81.82,100.0,100,73,3x25,13285,100.0,9.09
westland-infra,871687800090000015,GROENEWEG,2691MJ,2691MJ,'S-GRAVENZANDE,19,100.0,100.0,100,68,3x25,12364,89.47,0.0
westland-infra,871687800090000015,GROENEWEG,2691MK,2691MK,'S-GRAVENZANDE,16,93.75,100.0,100,94,3x25,4733,100.0,0.0
westland-infra,871687800090000015,GROENEWEG,2691ML,2691ML,'S-GRAVENZANDE,17,82.35,100.0,100,94,3x25,6943,82.35,0.0
westland-infra,871687800090000015,GROENEWEG,2691MN,2691MN,'S-GRAVENZANDE,18,88.89,100.0,100,72,3x25,20749,100.0,5.56
westland-infra,871687800090000015,GROENEWEG,2691MP,2691MP,'S-GRAVENZANDE,22,95.45,100.0,100,77,3x25,17791,100.0,9.09
westland-infra,871687800090000015,GROENEWEG,2691MR,2691MR,'S-GRAVENZANDE,23,91.3,100.0,100,83,3x25,8638,95.65,0.0
westland-infra,871687800090000015,ORANJESLUISWEG,2691MS,2691MT,'S-GRAVENZANDE,15,93.33,100.0,100,80,3x25,16613,93.33,0.0
westland-infra,871687800090000015,LN VD HEILIGE LAMBERTUS,2691MV,2691MV,'S-GRAVENZANDE,18,100.0,100.0,100,44,3x25,18311,94.44,0.0
westland-infra,871687800090000015,DENNENPAD,2691MZ,2691MZ,'S-GRAVENZANDE,42,100.0,100.0,100,98,1x35,1594,97.62,0.0
westland-infra,871687800090000015,TUINVELDLAAN,2691NA,2691NC,'S-GRAVENZANDE,28,89.29,100.0,100,61,3x25,19541,92.86,10.71
westland-infra,871687800090000015,GRAVIN VAN BYLANDTLAAN,2691ND,2691NJ,'S-GRAVENZANDE,39,97.44,100.0,100,67,3x25,13765,87.18,7.69
westland-infra,871687800090000015,VAN RIJCKEVORSELLAAN,2691NK,2691NK,'S-GRAVENZANDE,12,100.0,100.0,100,50,3x25,25544,91.67,0.0
westland-infra,871687800090000015,BONNENLAAN,2691NL,2691NL,'S-GRAVENZANDE,10,100.0,100.0,100,60,3x25,23532,90.0,0.0
westland-infra,871687800090000015,DE JONGHLAAN,2691NM,2691NM,'S-GRAVENZANDE,30,90.0,100.0,100,60,3x25,20196,100.0,0.0
westland-infra,871687800090000015,STAELDUINLAAN,2691NN,2691NN,'S-GRAVENZANDE,14,100.0,100.0,100,57,3x25,28902,100.0,0.0
westland-infra,871687800090000015,KWEKERSLAAN,2691NP,2691NP,'S-GRAVENZANDE,15,100.0,100.0,100,53,3x25,23647,100.0,6.67
westland-infra,871687800090000015,NIEUWLANDSE MOLENPAD,2691NR,2691NT,'S-GRAVENZANDE,28,100.0,100.0,100,79,3x25,8611,92.86,14.29
westland-infra,871687800090000015,MAASDIJK,2691NV,2691NV,'S-GRAVENZANDE,33,96.97,100.0,100,70,3x25,14076,96.97,9.09
westland-infra,871687800090000015,MAASDIJK,2691NW,2691NW,'S-GRAVENZANDE,19,100.0,100.0,100,68,3x25,15103,94.74,5.26
westland-infra,871687800090000015,MAASDIJK,2691NX,2691NX,'S-GRAVENZANDE,26,100.0,100.0,100,73,3x25,14845,92.31,0.0
westland-infra,871687800090000015,MAASDIJK,2691NZ,2691NZ,'S-GRAVENZANDE,18,100.0,100.0,100,61,3x25,8560,88.89,5.56
westland-infra,871687800090000015,MAASDIJK,2691PA,2691PA,'S-GRAVENZANDE,18,100.0,100.0,100,72,3x25,13255,94.44,0.0
westland-infra,871687800090000015,MAASDIJK,2691PB,2691PB,'S-GRAVENZANDE,19,100.0,100.0,100,74,3x25,10508,89.47,5.26
westland-infra,871687800090000015,MAASDIJK,2691PC,2691PC,'S-GRAVENZANDE,30,93.33,100.0,100,90,3x25,7156,90.0,3.33
westland-infra,871687800090000015,MAASDIJK,2691PD,2691PD,'S-GRAVENZANDE,29,100.0,100.0,100,76,3x25,3713,68.97,17.24
westland-infra,871687800090000015,MAASDIJK,2691PE,2691PE,'S-GRAVENZANDE,17,94.12,100.0,100,94,3x25,5656,94.12,11.76
westland-infra,871687800090000015,ZIJDIJK,2691PG,2691PG,'S-GRAVENZANDE,12,100.0,100.0,100,83,3x25,5967,100.0,16.67
westland-infra,871687800090000015,ZANDDIJK,2691PH,2691PH,'S-GRAVENZANDE,41,100.0,100.0,100,78,3x25,13600,92.68,7.32
westland-infra,871687800090000015,ALSEMGEESTLAAN,2691PJ,2691PJ,'S-GRAVENZANDE,14,92.86,100.0,100,86,3x25,13410,100.0,0.0
westland-infra,871687800090000015,DIJCKERWAAL,2691PK,2691PK,'S-GRAVENZANDE,17,94.12,100.0,100,76,3x25,9786,88.24,5.88
westland-infra,871687800090000015,PERSYN VAN OUWENDIJCKLN,2691PL,2691PM,'S-GRAVENZANDE,27,96.3,100.0,100,81,3x25,10092,96.3,0.0
westland-infra,871687800090000015,WOUTERSWEG,2691PN,2691PN,'S-GRAVENZANDE,15,100.0,100.0,100,93,3x25,3912,100.0,0.0
westland-infra,871687800090000015,WOUTERSWEG,2691PP,2691PP,'S-GRAVENZANDE,22,100.0,100.0,100,68,3x25,5900,95.45,4.55
westland-infra,871687800090000015,WOUTERSWEG,2691PR,2691PR,'S-GRAVENZANDE,13,92.31,100.0,100,62,3x25,12408,84.62,30.77
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691PS,2691PS,'S-GRAVENZANDE,23,100.0,100.0,100,74,3x25,9959,91.3,13.04
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691PT,2691PT,'S-GRAVENZANDE,22,86.36,100.0,100,77,3x25,16138,95.45,9.09
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691PV,2691PV,'S-GRAVENZANDE,15,86.67,100.0,100,73,3x25,10950,100.0,6.67
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691PW,2691PW,'S-GRAVENZANDE,24,91.67,100.0,100,83,3x25,3456,100.0,12.5
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691PX,2691PX,'S-GRAVENZANDE,14,100.0,100.0,100,100,3x25,2980,100.0,0.0
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691PZ,2691PZ,'S-GRAVENZANDE,21,100.0,100.0,100,81,3x25,8848,95.24,9.52
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RA,2691RA,'S-GRAVENZANDE,17,100.0,100.0,100,76,3x25,12531,100.0,5.88
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RB,2691RB,'S-GRAVENZANDE,22,100.0,100.0,100,95,3x25,5595,100.0,0.0
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RC,2691RC,'S-GRAVENZANDE,23,100.0,100.0,100,91,3x25,4246,95.65,4.35
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RD,2691RD,'S-GRAVENZANDE,23,91.3,100.0,100,83,3x25,6966,100.0,0.0
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RE,2691RE,'S-GRAVENZANDE,19,100.0,100.0,100,89,3x25,5401,100.0,10.53
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RG,2691RG,'S-GRAVENZANDE,12,100.0,100.0,100,83,3x25,5817,100.0,0.0
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RH,2691RH,'S-GRAVENZANDE,19,100.0,100.0,100,89,3x25,4259,100.0,0.0
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RJ,2691RJ,'S-GRAVENZANDE,13,84.62,100.0,100,85,3x25,5616,100.0,15.38
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RK,2691RK,'S-GRAVENZANDE,25,96.0,100.0,100,76,3x25,3595,100.0,0.0
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RL,2691RL,'S-GRAVENZANDE,19,100.0,100.0,100,95,3x25,3546,100.0,0.0
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RM,2691RM,'S-GRAVENZANDE,19,100.0,100.0,100,89,3x25,3221,100.0,0.0
westland-infra,871687800090000015,NAALDWIJKSEWEG,2691RN,2691RN,'S-GRAVENZANDE,23,100.0,100.0,100,96,3x25,3296,100.0,4.35
westland-infra,871687800090000015,OOSTDUINLAAN,2691RP,2691RP,'S-GRAVENZANDE,14,100.0,100.0,100,57,3x25,23331,100.0,0.0
westland-infra,871687800090000015,BEUKENLAAN,2691RR,2691RR,'S-GRAVENZANDE,23,95.65,100.0,100,96,3x25,3221,95.65,0.0
westland-infra,871687800090000015,BEUKENLAAN,2691RS,2691RS,'S-GRAVENZANDE,13,100.0,100.0,100,92,3x25,4629,92.31,7.69
westland-infra,871687800090000015,BEUKENLAAN,2691RT,2691RV,'S-GRAVENZANDE,20,95.0,100.0,100,80,3x25,5727,90.0,5.0
westland-infra,871687800090000015,ZUIDWIND,2691RW,2691RW,'S-GRAVENZANDE,15,100.0,100.0,100,100,3x25,4051,93.33,6.67
westland-infra,871687800090000015,SERINGENHOF,2691RX,2691RX,'S-GRAVENZANDE,16,87.5,100.0,100,81,3x25,3418,100.0,12.5
westland-infra,871687800090000015,PASTORIELAAN,2691RZ,2691SJ,'S-GRAVENZANDE,183,98.91,100.0,100,95,1x35,2498,98.91,0.0
westland-infra,871687800090000015,AQUAMARIJN,2691SK,2691SL,'S-GRAVENZANDE,24,100.0,100.0,100,100,3x25,5458,100.0,4.17
westland-infra,871687800090000015,AGAAT,2691SM,2691SN,'S-GRAVENZANDE,26,100.0,100.0,100,77,3x25,4234,96.15,3.85
westland-infra,871687800090000015,TOPAAS,2691SR,2691SR,'S-GRAVENZANDE,27,100.0,100.0,100,96,3x25,1992,100.0,0.0
westland-infra,871687800090000015,DIAMANT,2691ST,2691ST,'S-GRAVENZANDE,14,100.0,100.0,100,86,3x25,4166,100.0,0.0
westland-infra,871687800090000015,DIAMANT,2691SV,2691SV,'S-GRAVENZANDE,21,100.0,100.0,100,95,3x25,3714,100.0,0.0
westland-infra,871687800090000015,JADE,2691SW,2691SX,'S-GRAVENZANDE,23,100.0,100.0,100,65,3x25,3234,100.0,0.0
westland-infra,871687800090000015,KORNALIJN,2691SZ,2691SZ,'S-GRAVENZANDE,22,100.0,100.0,100,95,3x25,2022,95.45,0.0
westland-infra,871687800090000015,KORNALIJN,2691TA,2691TA,'S-GRAVENZANDE,12,100.0,100.0,100,92,3x25,4332,100.0,0.0
westland-infra,871687800090000015,KORNALIJN,2691TB,2691TB,'S-GRAVENZANDE,10,100.0,100.0,100,90,3x25,1530,80.0,10.0
westland-infra,871687800090000015,KORNALIJN,2691TC,2691TC,'S-GRAVENZANDE,24,100.0,100.0,100,92,3x25,1675,95.83,4.17
westland-infra,871687800090000015,ROBIJN,2691TE,2691TG,'S-GRAVENZANDE,21,100.0,100.0,100,90,3x25,3854,100.0,0.0
westland-infra,871687800090000015,ROBIJN,2691TH,2691TH,'S-GRAVENZANDE,10,90.0,100.0,100,90,3x25,3325,100.0,0.0
westland-infra,871687800090000015,ROBIJN,2691TJ,2691TJ,'S-GRAVENZANDE,17,100.0,100.0,100,100,3x25,3855,100.0,0.0
westland-infra,871687800090000015,SAFFIER,2691TK,2691TK,'S-GRAVENZANDE,19,100.0,100.0,100,100,3x25,3928,100.0,0.0
westland-infra,871687800090000015,SAFFIER,2691TL,2691TM,'S-GRAVENZANDE,34,94.12,100.0,100,91,3x25,6336,97.06,0.0
westland-infra,871687800090000015,SMARAGD,2691TN,2691TP,'S-GRAVENZANDE,33,100.0,100.0,100,94,3x25,3930,96.97,3.03
westland-infra,871687800090000015,TOURMALIJN,2691TR,2691TR,'S-GRAVENZANDE,23,91.3,100.0,100,100,3x25,3774,95.65,0.0
westland-infra,871687800090000015,POPULIERENSTRAAT,2691TS,2691TS,'S-GRAVENZANDE,11,100.0,100.0,100,100,3x25,3860,100.0,0.0
westland-infra,871687800090000015,POPULIERENSTRAAT,2691TT,2691TT,'S-GRAVENZANDE,21,100.0,100.0,100,100,3x25,3663,100.0,0.0
westland-infra,871687800090000015,POPULIERENSTRAAT,2691TV,2691TW,'S-GRAVENZANDE,25,100.0,100.0,100,100,3x25,3175,92.0,0.0
westland-infra,871687800090000015,WILGENSTRAAT,2691TX,2691TX,'S-GRAVENZANDE,20,100.0,100.0,100,90,3x25,2846,100.0,0.0
westland-infra,871687800090000015,PLATAANSTRAAT,2691TZ,2691VA,'S-GRAVENZANDE,31,100.0,100.0,100,100,3x25,3215,100.0,0.0
westland-infra,871687800090000015,MEIDOORNSTRAAT,2691VB,2691VB,'S-GRAVENZANDE,23,100.0,100.0,100,91,3x25,3652,100.0,4.35
westland-infra,871687800090000015,MEIDOORNSTRAAT,2691VC,2691VC,'S-GRAVENZANDE,24,100.0,100.0,100,100,3x25,3385,100.0,0.0
westland-infra,871687800090000015,MEIDOORNSTRAAT,2691VD,2691VD,'S-GRAVENZANDE,23,100.0,100.0,100,91,3x25,3096,100.0,0.0
westland-infra,871687800090000015,MEIDOORNSTRAAT,2691VE,2691VE,'S-GRAVENZANDE,21,100.0,100.0,100,95,3x25,3679,95.24,0.0
westland-infra,871687800090000015,ESDOORNSTRAAT,2691VG,2691VG,'S-GRAVENZANDE,21,95.24,100.0,100,95,3x25,3940,95.24,0.0
westland-infra,871687800090000015,ESDOORNSTRAAT,2691VH,2691VH,'S-GRAVENZANDE,17,100.0,100.0,100,94,3x25,2805,94.12,0.0
westland-infra,871687800090000015,PRINS BERNHARDSTRAAT,2691VJ,2691VJ,'S-GRAVENZANDE,23,100.0,100.0,100,96,3x25,2480,100.0,0.0
westland-infra,871687800090000015,PRINS BERNHARDSTRAAT,2691VK,2691VK,'S-GRAVENZANDE,14,92.86,100.0,100,93,3x25,5222,100.0,0.0
westland-infra,871687800090000015,PRINS HENDRIKSTRAAT,2691VL,2691VL,'S-GRAVENZANDE,22,100.0,100.0,100,95,3x25,2370,100.0,0.0
westland-infra,871687800090000015,PRINS HENDRIKSTRAAT,2691VM,2691VM,'S-GRAVENZANDE,25,100.0,100.0,100,88,3x25,2615,100.0,0.0
westland-infra,871687800090000015,PRINSES IRENESTRAAT,2691VN,2691VN,'S-GRAVENZANDE,14,100.0,100.0,100,71,3x25,2718,100.0,0.0
westland-infra,871687800090000015,PRINSES IRENESTRAAT,2691VP,2691VP,'S-GRAVENZANDE,15,100.0,100.0,100,93,3x25,2337,80.0,6.67
westland-infra,871687800090000015,PRINSES BEATRIXSTRAAT,2691VR,2691VR,'S-GRAVENZANDE,11,100.0,100.0,100,91,3x25,3385,100.0,0.0
westland-infra,871687800090000015,PRINSES BEATRIXSTRAAT,2691VS,2691VS,'S-GRAVENZANDE,19,100.0,100.0,100,89,3x25,2838,100.0,0.0
westland-infra,871687800090000015,PRINSES BEATRIXSTRAAT,2691VT,2691VW,'S-GRAVENZANDE,28,100.0,100.0,100,100,3x25,4025,100.0,0.0
